"","siteid","lat","long","ecoreg","era","area","lev_doc","lev_no3","lev_tn","lev_tp","temp","precip","elev","forest","wetland","urban","ag","roads"
"3966","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3967","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3968","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3969","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3970","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3971","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3972","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3973","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3974","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3975","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3976","WAZP99-0716",34.60769,-111.8295,"13","Year2004",1104.4675,-8.08016090765812,-8.51041126895657,-9.81412230699042,-10.7543778628617,15.8,446,968,67.37,0.04,0.55,0,"0.84"
"3977","WAZP99-0722",33.89038,-109.4873,"13","Year2004",6.5208,-0.0353122152955987,-0.0599082775490302,-0.0547181480518802,-0.0482147554997598,5.4,667,2719,86.47,0.01,0,0,"0.58"
"3978","WAZP99-0744",36.73297,-110.56828,"10","Year2004",6.4836,0.00446517527303846,Inf,0.0276169781201865,0.147591134353914,9.9,285,2024,38.96,0,0,0,"0.59"
"3979","WAZP99-0750",33.13843,-109.49351,"12","Year2004",2948.036,-0.681973674512287,-14.321447164758,-4.01365398247996,23.86907860793,13.8,423,1213,52.74,0.02,0,0,"0.63"
"3980","WAZP99-0768",36.1214,-112.07993,"10","Year2004",172.5576,-0.316001813166713,Inf,-0.376274781004797,-0.338177379002973,7.8,406,883,72.2,0,0,0,"0.47"
"3981","WAZP99-0783",33.56385,-109.11079,"13","Year2004",22.1131,-0.192290064581606,-0.109225147210437,-0.161978977082425,-0.187684314531747,8.4,501,1889,92.02,0,0,0,"0"
"3982","WAZP99-0828",33.86358,-109.31927,"13","Year2004",118.7508,-0.423562848005516,-1.0088764855011,-0.504661202670165,-0.97079368083016,6,585,2520,43.31,0.12,0,0,"0.77"
"3983","WAZP99-0833",34.19259994,-111.0367437,"13","Year2008",100.0270004,-0.14753900018046,-0.893578983103887,-0.78927056743338,-0.799304223557518,11.8,559,1910.06,95.363,0.068,0.455,0,"0.915"
"3984","WAZP99-0833",34.19259994,-111.0367437,"13","Year2008",100.0270004,-0.14753900018046,-0.893578983103887,-0.78927056743338,-0.799304223557518,11.8,559,1910.06,95.363,0.068,0.455,0,"0.915"
"3985","WAZP99-0833",34.19256,-111.03606,"13","Year2004",100.4249,-0.554291243056142,-1.06152002207922,-0.876840369115142,-1.01968672071649,11.8,559,1397,93.54,0,0.04,0,"0.83"
"3986","WAZP99-0833",34.19256,-111.03606,"13","Year2004",100.4249,-0.554291243056142,-1.06152002207922,-0.876840369115142,-1.01968672071649,11.8,559,1397,93.54,0,0.04,0,"0.83"
"3987","WAZP99-0839",34.35254,-111.96975,"13","Year2004",99.5604,-0.544335521848093,-0.767156978455069,-0.875446437233468,-0.855384391475574,14.1,552,1207,30.92,0,0,0,"0.37"
"3988","WAZP99-0840",33.85105,-109.15069,"13","Year2004",41.4926,1.77596012764414,-0.352510538558922,0.655318193825179,-0.172842834807216,5.7,568,2430,96.08,0.01,0.41,2.04,"0.6"
"3989","WAZP99-0851",34.11861,-111.26927,"13","Year2004",1270.3466,-5.35794181072901,-8.03165801372924,-8.52005973230899,-12.5680116547964,15,522,890,78.79,0,0.17,0.06,"0.56"
"3990","WAZP99-0861",36.86589,-111.59368,"10","Year2004",3665.681801,-5.3932709354978,Inf,41.0841760120407,111.628025420835,14.2,120,951,12.96,0,0.07,0.21,"0.37"
"3991","WAZP99-0863",33.80028,-110.83649,"13","Year2004",547.9375,-3.8231960297806,-5.79185667198105,-4.18300759643076,-4.93591726232868,14.8,530,916,77.71,0.02,0.15,0.16,"0.55"
"3992","WAZP99-0868",34.55062,-111.40256,"13","Year2004",74.7263,-0.616727749639312,-0.789878442755712,-0.696340206113588,-0.599218128987092,9.4,645,1854,97.88,0,0,0,"1.19"
"3993","WAZP99-0876",36.20858,-109.13311,"13","Year2004",199.1622,-0.088148836627722,-2.10520162769737,-0.861778444086641,-1.57630860793103,7.1,405,2194,73.8,0.02,0.02,1.52,"2.24"
"3994","WAZP99-0888",33.68444,-109.39573,"13","Year2004",54.0001,-0.32195175364507,-0.416094687770153,-0.471491309588106,-0.44988891339049,7.1,587,2332,80.22,0,0,0,"1.79"
"3995","WAZP99-0893",33.92252,-110.90451,"13","Year2004",404.385,-3.39009335710346,-3.43555174019342,-3.66204211229444,-4.02178777147056,12,586,1230,80.05,0.03,0.2,0.22,"0.54"
"3996","WAZP99-0893",33.92252,-110.90451,"13","Year2004",404.385,-3.39009335710346,-3.43555174019342,-3.66204211229444,-4.02178777147056,12,586,1230,80.05,0.03,0.2,0.22,"0.54"
"3997","WAZP99-0893",33.92252,-110.90451,"13","Year2004",404.385,-3.39009335710346,-3.43555174019342,-3.66204211229444,-4.02178777147056,12,586,1230,80.05,0.03,0.2,0.22,"0.54"
"3998","WAZP99-0893",33.92252,-110.90451,"13","Year2004",404.385,-3.39009335710346,-3.43555174019342,-3.66204211229444,-4.02178777147056,12,586,1230,80.05,0.03,0.2,0.22,"0.54"
"3999","WAZP99-0906",34.28429,-109.35198,"13","Year2004",1172.8899,0.152682055981635,-12.3977829457086,-4.15071972889951,-5.49655401533878,9.4,375,1849,51.32,0.19,0.69,1.16,"0.86"
"4000","WCAP99-0501",34.54172,-118.77286,"11","Year2004",86.0936,-0.832672738039835,-1.46327426768507,-1.43723124825238,-1.45088978495075,14.9,431,397,32.59,0.03,0,0.04,"0"
"4001","WCAP99-0503",37.68178,-119.53587,"6","Year2004",112.4922,-1.32115206467273,-1.77529808690398,-1.72561182325451,-1.77230432959048,6.1,853,1988,52.58,0,0,0,"0"
"4002","WCAP99-0503",37.68178,-119.53587,"6","Year2004",112.4922,-1.32115206467273,-1.77529808690398,-1.72561182325451,-1.77230432959048,6.1,853,1988,52.58,0,0,0,"0"
"4003","WCAP99-0503",37.68170866,-119.5368614,"6","Year2008",112.762001,NA,NA,NA,NA,6.1,853,2629.27,57.132,0.152,0,0,"0"
"4004","WCAP99-0503",37.68170866,-119.5368614,"6","Year2008",112.762001,NA,NA,NA,NA,6.1,853,2629.27,57.132,0.152,0,0,"0"
"4005","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4006","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4007","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4008","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4009","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4010","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4011","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4012","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4013","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4014","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4015","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4016","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4017","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4018","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4019","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4020","WCAP99-0505",40.86244,-122.90169,"6","Year2004",152.3659,-1.86134159053192,-1.65183212096505,-2.304152960237,-2.39645591182764,6.7,1121,793,60.41,0,0.01,0,"0.03"
"4021","WCAP99-0506",41.22948,-120.40485,"6","Year2004",274.6662,-0.979256608273858,-3.24156477772086,-3.85708800597208,-4.00571419059509,7.6,383,1425,63.12,1.58,0.01,4.58,"1"
"4022","WCAP99-0509",37.04447,-119.1104,"6","Year2004",29.1282,-0.265732868320729,-0.459687318187007,-0.445188073588483,-0.457361749966837,5.6,788,2003,59.38,0,0,0,"0.57"
"4023","WCAP99-0512",40.03521,-122.61094,"11","Year2004",62.4868,-0.839521736511868,-0.951276164548413,-0.941778723973629,-1.06066269844979,15.2,770,374,67.69,0,0,0,"1.27"
"4024","WCAP99-0515",39.41396,-120.98036,"6","Year2004",371.1833,-4.74854583142991,-5.85783727565738,-5.70430000366103,-5.83808065752701,11.2,1612,641,89.19,0.05,0.02,0,"1.19"
"4025","WCAP99-0521",39.81211,-120.68135,"6","Year2004",58.1353,-0.7528687144319,-0.91746349410527,-0.876297873090329,-0.911274870198995,6.8,1143,1339,78.21,0,0.07,0,"1.28"
"4026","WCAP99-0527",40.10753,-122.02992,"11","Year2004",68.2812,-0.89250209476636,-1.13297214329189,-1.11445288179235,-1.14315132615017,16.8,623,143,30.76,0,0,0,"1.42"
"4027","WCAP99-0534",34.61359,-118.77983,"11","Year2004",803.6666313,-5.46374969279218,-12.8669909356858,-12.4091127141696,-13.3570182919496,14.9,431,607,43.2,0.8,1.85,18.12,"1.33"
"4028","WCAP99-0535",34.43957,-118.75907,"11","Year2004",1119.282657,-4.34827081290733,-19.0236848064696,-18.3242025565935,-18.7883657886812,15.9,466,251,43.15,0.8,1.85,18.07,"1.33"
"4029","WCAP99-0536",34.5196,-119.40537,"11","Year2004",55.1033,-0.742552934576262,-0.936553250816907,-0.925013478706314,-0.934114310059571,11.5,649,597,22.93,0.09,0.13,0.06,"0.16"
"4030","WCAP99-0539",33.77174,-116.76959,"11","Year2004",12.3148,-0.111630008590266,-0.203015124955359,-0.196861692491171,-0.200312637484975,12,603,NA,NA,NA,NA,NA,NA
"4031","WCAP99-0540",34.65136,-119.11845,"11","Year2004",32.6488,-0.200824358451317,-0.554909411510219,-0.523544494646058,-0.548767835992202,11.7,550,1506,23.89,0,0.01,0.53,"0"
"4032","WCAP99-0542",34.55085,-120.35832,"11","Year2004",55.0774,-0.153790000440794,-0.930204307366831,-0.889792568813651,-0.852618588268059,14,432,146,34.37,0,0.6,2.76,"1.37"
"4033","WCAP99-0550",34.16471,-116.97444,"11","Year2004",3.6655,-0.0418300042753106,-0.0616258854690079,-0.059521911031715,-0.0599069722687329,9.5,701,1375,93.55,0,0.08,0.02,"1.68"
"4034","WCAP99-0552",34.23908,-118.18059,"11","Year2004",36.9837,-0.311300106568043,-0.607048163350719,-0.593426219412109,-0.593392443221461,15.9,518,540,41.28,0,0.01,0.02,"0.89"
"4035","WCAP99-0558",34.49347,-118.45703,"11","Year2004",65.67081956,-0.677669895986515,-1.09938787772306,-1.05503849477663,-1.07910210918809,15.7,445,499,17.66,0.16,0.21,2.58,"0.74"
"4036","WCAP99-0560",34.55841,-119.14079,"11","Year2004",292.9367,-3.35479353294316,-4.97884552592271,-4.87173169688858,-4.96587978236562,11.7,550,904,23.31,0.07,0.03,0.24,"0.39"
"4037","WCAP99-0563",34.34716,-118.04869,"11","Year2004",10.606,-0.0974278360842815,-0.179125138149815,-0.176596352389641,-0.17650747836855,12.7,524,1303,14.44,0,0,0,"0.63"
"4038","WCAP99-0574",41.0483,-122.65529,"6","Year2004",1.3095,-0.0154479338128956,-0.0168921290551524,-0.0200691528265204,-0.0198295085343887,8,972,937,80.52,0,0,0,"2.23"
"4039","WCAP99-0581",40.25425,-123.1078,"6","Year2004",33.8794,-0.259340859217886,-0.534668483730025,-0.502602626198459,-0.527455418182233,8.6,1240,NA,NA,NA,NA,NA,NA
"4040","WCAP99-0583",41.70845,-123.13085,"6","Year2004",4.2639,-0.0393461331884969,-0.0503218381283316,-0.0651982675924783,-0.0657021763946618,8.6,806,1112,86.97,0,0,0,"0.9"
"4041","WCAP99-0587",40.62711397,-123.3740755,"6","Year2008",6.969110012,NA,NA,NA,NA,10.3,1256,903.1,81.8,0,4.828,0,"2.136"
"4042","WCAP99-0587",40.62711397,-123.3740755,"6","Year2008",6.969110012,NA,NA,NA,NA,10.3,1256,903.1,81.8,0,4.828,0,"2.136"
"4043","WCAP99-0587",40.62725,-123.37293,"6","Year2004",6.5631,-0.0526481156143889,0.154012569411095,-0.0801549877250776,-0.0988597787340429,10.3,1256,485,85.86,0,0.8,0,"0.9"
"4044","WCAP99-0587",40.62725,-123.37293,"6","Year2004",6.5631,-0.0526481156143889,0.154012569411095,-0.0801549877250776,-0.0988597787340429,10.3,1256,485,85.86,0,0.8,0,"0.9"
"4045","WCAP99-0590",39.18657,-123.54806,"7","Year2004",68.6855,-2.24026477417852,6.92164564711708,2.72234706735617,119.480787956188,11.9,1127,60,89.2,0,0,1.03,"1.59"
"4046","WCAP99-0592",41.3626,-122.51875,"6","Year2004",4.4256,-0.0368936532698444,-0.0570888173703569,-0.0670192077034163,-0.0696071449279952,6.2,807,1764,89.26,0,0,0,"0.39"
"4047","WCAP99-0593",40.84723,-123.39963,"6","Year2004",9.4599,-0.118044533911106,-0.0467347668783611,-0.137751527009365,-0.144004729494969,10,1191,568,96.44,0,0,0,"2"
"4048","WCAP99-0598",41.24444,-123.32795,"6","Year2004",6.9523,-0.0874826892685913,-0.0858661613147151,-0.107280780992024,-0.107682634004008,10,1028,520,67.67,0,0,0,"1.88"
"4049","WCAP99-0600",40.52712,-124.17024,"7","Year2004",32.3653,11.6823644857498,9.7846476124934,14.1107711952323,15.7641544867949,11.3,1447,25,72.46,0,0,3.07,"0.55"
"4050","WCAP99-0604",41.33837,-122.9178,"6","Year2004",6.119,-0.0686557009825197,-0.078933133019074,-0.0922771649917448,-0.0959157505121269,8,765,1274,74.08,0.21,0,0,"1.03"
"4051","WCAP99-0605",40.89154,-123.80843,"6","Year2004",167.386,-1.87808517154111,-1.97546171273926,-2.55476489566826,-2.63269648429985,9.7,1465,293,73.43,0,0,0,"1.31"
"4052","WCAP99-0606",39.79937,-123.74491,"7","Year2004",72.4902,3.62535183822163,0,5.17166316162382,40.3517421993364,11.2,1611,313,98.15,0,0,0,"1.41"
"4053","WCAP99-0613",41.88844,-123.41309,"6","Year2004",46.8598,-0.55033968150815,-0.463003166834031,-0.707323097711337,-0.73078938104144,8.6,1079,506,92.08,0,0,0,"0.9"
"4054","WCAP99-0614",38.54174,-123.07138,"7","Year2004",75.5931,3.61616187814603,-15.7796154682736,12.1842600451227,36.8191027593051,12.7,1221,40,80.34,0,0,0,"1"
"4055","WCAP99-0618",40.6568,-123.9803,"7","Year2004",63.2017,3.57309970482189,-13.1929835254962,3.6739954121635,39.5789505764887,10.6,1620,317,65.88,0,0.01,0,"1.18"
"4056","WCAP99-0619",39.40743,-123.74067,"7","Year2004",0.1871,0.018307512033055,0.0673379752939956,0.0306515644502795,0.0520747008940232,11.3,1122,127,88.46,0,0,0,"0"
"4057","WCAP99-0624",38.67542306,-121.4471954,"11","Year2008",5061.540039,68.4819731959677,2357.63329245364,551.504885498372,741.823697828248,16.3,505,1276.05,65.57,0.273,5.118,0.305,"2.27"
"4058","WCAP99-0624",38.67542306,-121.4471954,"11","Year2008",5061.540039,68.4819731959677,2357.63329245364,551.504885498372,741.823697828248,16.3,505,1276.05,65.57,0.273,5.118,0.305,"2.27"
"4059","WCAP99-0624",38.67542306,-121.4471954,"11","Year2008",5061.540039,68.4819731959677,2357.63329245364,551.504885498372,741.823697828248,16.3,505,1276.05,65.57,0.273,5.118,0.305,"2.27"
"4060","WCAP99-0624",38.67542306,-121.4471954,"11","Year2008",5061.540039,68.4819731959677,2357.63329245364,551.504885498372,741.823697828248,16.3,505,NA,NA,NA,NA,NA,NA
"4061","WCAP99-0624",38.67542306,-121.4471954,"11","Year2008",5061.540039,68.4819731959677,2357.63329245364,551.504885498372,741.823697828248,16.3,505,NA,NA,NA,NA,NA,NA
"4062","WCAP99-0624",38.67542306,-121.4471954,"11","Year2008",5061.540039,68.4819731959677,2357.63329245364,551.504885498372,741.823697828248,16.3,505,NA,NA,NA,NA,NA,NA
"4063","WCAP99-0624",38.67552,-121.44613,"11","Year2004",5883.627007,0,0,0,0,16.3,505,14,78.02,0.01,2.32,1.68,"1.84"
"4064","WCAP99-0624",38.67552,-121.44613,"11","Year2004",5883.627007,0,0,0,0,16.3,505,14,78.02,0.01,2.32,1.68,"1.84"
"4065","WCAP99-0624",38.67552,-121.44613,"11","Year2004",5883.627007,0,0,0,0,16.3,505,14,78.02,0.01,2.32,1.68,"1.84"
"4066","WCAP99-0625",40.85692,-122.48881,"6","Year2004",19.3754,-0.25599624621167,-0.172828383613918,-0.296264573257183,-0.290304156105412,13.4,1401,554,81.5,0,0,0,"0.16"
"4067","WCAP99-0629",38.69578,-119.87532,"6","Year2004",16.7919,-0.168157245837402,-0.26500173296889,-0.2589976954827,-0.260532901046986,4.2,974,2244,49.53,0,0,0,"0.66"
"4068","WCAP99-0654",34.16522,-119.09069,"11","Year2004",119.2618,0.241310900851491,18.9212116710216,17.0890593807308,-1.97290513860223,15.6,353,8,1.73,0.15,12.24,64.07,"2.86"
"4069","WCAP99-0658",33.79824,-116.74831,"11","Year2004",11.0335,-0.00892994680457592,-0.187528882896094,-0.182210735424955,-0.184720833217312,12,603,1585,64.16,0.02,0,0.25,"0.96"
"4070","WCAP99-0662",32.89957,-116.58789,"11","Year2004",59.3376,-0.593106258409695,-0.999729930064011,-0.980709023091462,-1.00064169482455,12.7,633,1168,40.47,0.18,0.03,0.3,"1.59"
"4071","WCAP99-0662",32.89957,-116.58789,"11","Year2004",59.3376,-0.593106258409695,-0.999729930064011,-0.980709023091462,-1.00064169482455,12.7,633,1168,40.47,0.18,0.03,0.3,"1.59"
"4072","WCAP99-0662",32.89961947,-116.5887422,"11","Year2008",59.52799988,0.220891950440025,0.0207025909411995,0.0499255788437974,0.014529896274088,12.7,633,1445.63,31.536,0.055,4.403,0,"1.656"
"4073","WCAP99-0662",32.89961947,-116.5887422,"11","Year2008",59.52799988,0.220891950440025,0.0207025909411995,0.0499255788437974,0.014529896274088,12.7,633,1445.63,31.536,0.055,4.403,0,"1.656"
"4074","WCAP99-0669",34.23169,-116.99915,"11","Year2004",193.6686,0.321328056031107,-3.29165325690402,-3.0676174005765,-3.26808021925692,8.2,657,1753,43.24,0.04,2.76,0.03,"3.45"
"4075","WCAP99-0674",34.17617,-116.9839,"11","Year2004",6.8485,-0.093673713479878,-0.114649975910646,-0.113690211023632,-0.114807892411024,8.2,657,1385,33.22,0.01,0,0,"0.69"
"4076","WCAP99-0677",34.7477,-120.05303,"11","Year2004",19.6765,-0.106698478144886,-0.334428065827253,-0.324355325334901,-0.292624557598846,14.3,537,458,39.95,0,0.04,0.1,"0.87"
"4077","WCAP99-0677",34.7477,-120.05303,"11","Year2004",19.6765,-0.106698478144886,-0.334428065827253,-0.324355325334901,-0.292624557598846,14.3,537,458,39.95,0,0.04,0.1,"0.87"
"4078","WCAP99-0677",34.74768352,-120.0540091,"11","Year2008",19.81690025,0.19005979115951,-0.125575219158962,0.0341638463888352,0.891108753373285,14.3,537,840.287,23.871,0,1.572,0,"1.079"
"4079","WCAP99-0677",34.74768352,-120.0540091,"11","Year2008",19.81690025,0.19005979115951,-0.125575219158962,0.0341638463888352,0.891108753373285,14.3,537,840.287,23.871,0,1.572,0,"1.079"
"4080","WCAP99-0679",33.13163,-116.6544,"11","Year2004",29.2053,-0.237554524211483,-0.49638258790459,-0.482693961873973,-0.486687615484579,13.5,575,980,56.16,0.03,1.96,0.38,"1.32"
"4081","WCAP99-0682",34.57066,-118.38974,"11","Year2004",37.92831753,-0.366831866793227,-0.633597415659399,-0.616147927031327,-0.634569246557844,14.8,365,847,17.65,0.16,0.21,2.58,"0.74"
"4082","WCAP99-0683",34.43952,-119.07616,"11","Year2004",48.8732,-0.696175949660709,-0.81992851518569,-0.812793745435021,-0.813899772469323,14.5,508,371,28.82,0.03,0,0.06,"0.14"
"4083","WCAP99-0742",38.16542,-120.03472,"6","Year2004",21.5349,-0.23710708607064,-0.339853490034585,-0.314036099187888,-0.326671988734761,9.8,1166,1569,92.7,0,0.36,0,"2.87"
"4084","WCAP99-0744",40.81571,-121.72191,"6","Year2004",152.8016,-1.93075569062457,-1.6565556401718,-2.36002051779702,-2.36264360787413,7.3,1145,1194,92.05,0,0,0,"1.1"
"4085","WCAP99-0746",34.39548,-119.07511,"11","Year2004",110.7751,-1.03552289986285,-1.86239629666291,-1.83084823288874,-1.86805977674121,14.5,508,194,19.85,0.08,0.52,2.36,"1.05"
"4086","WCAP99-0747",39.71635,-121.63527,"11","Year2004",8.481,-0.0930083480683548,-0.107968524797406,-0.103746619949618,-0.140767362591923,14.8,1234,298,54.09,0,34.77,1.6,"5.95"
"4087","WCAP99-0748",37.72768,-122.16887,"11","Year2004",112.4863,-1.56134662440995,1.0171264883626,0.855155062132672,-1.86082047472327,14.5,551,9,43.82,0.24,14.05,0.01,"2.24"
"4088","WCAP99-0750",40.7548,-123.73981,"6","Year2004",1.1674,-0.0145672986910882,-0.0184233483446115,-0.0183005805857625,-0.0182990761803983,8.6,1542,1115,91.75,0,0,0,"1.14"
"4089","WCAP99-0755",41.33699,-122.40794,"6","Year2004",5.0678,-0.066692280457257,-0.0653729909321888,-0.0784142837866111,-0.0799775952893799,8.5,750,1517,52.09,0.36,0,0,"0"
"4090","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4091","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4092","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4093","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4094","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4095","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4096","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4097","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4098","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4099","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4100","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4101","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4102","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4103","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4104","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
"4105","WCAP99-0756",41.49024,-122.02899,"6","Year2004",13.1348,-0.16114680556506,-0.207287130235397,-0.201393582329993,-0.19854821243458,5.2,768,1761,89.5,2.3,0.02,0,"0.68"
