"","siteid","lat","long","ecoreg","era","area","lev_doc","lev_no3","lev_tn","lev_tp","temp","precip","elev","forest","wetland","urban","ag"
"3336","NLA06608-0711",30.75107327,-93.11140261,"8","Year2007",546.3314518,0.929327617140331,0,0.381114063745974,0.111863509470595,19,1502,27.67,35.7,13.2,13.3,14
"3337","NLA06608-0712",32.02985585,-97.62566712,"9","Year2007",5.149634404,0.000816826139791681,0,0.000882414903170765,0.000837057127774137,18.5,832,234.15,64.4,1.3,5.1,0
"3338","NLA06608-0713",39.40604459,-120.0965946,"6","Year2012",445.7276274,-10.7322264721479,0,-12.320361571484,17.5493316136284,6.2,625,1709.58,61.078614,0.852877,1.006531,0
"3339","NLA06608-0713",39.40384918,-120.0976296,"6","Year2007",426.6587385,0.372695891281663,0,1.3671528729703,10.9835671489478,6.2,625,1709.58,60.7,0.9,1,0
"3340","NLA06608-0715",40.21848571,-105.3784913,"6","Year2007",263.3071445,0.744132669050615,5.64864344233876,0.629215978387102,3.38918606540326,4.8,447,1951.04,69.7,0.8,0.5,0
"3341","NLA06608-0715",40.2166095,-105.3725581,"6","Year2012",263.1198163,-4.94681680827883,0,-8.33252476125316,-1.82817142914652,4.8,447,1951.04,69.858394,0.781229,0.507251,0.012656
"3342","NLA06608-0717",39.17533903,-75.53217241,"8","Year2007",80.09107373,0.157366959937216,0.307795897592632,0.438583758368379,0.206879209857343,12.6,1072,4.07,24.1,7.2,14.1,53.2
"3343","NLA06608-0718",46.47746767,-103.2176549,"9","Year2007",1.665114557,0.00198865018845567,0,0.00222127218333373,0.0235473517586176,5.7,403,846.96,0,0.1,2.5,4.2
"3344","NLA06608-0720",39.78368053,-99.96360846,"9","Year2007",1793.251593,0.547749913333155,0,1.76902755023485,7.82852126938345,10.9,570,702.53,0,0.6,3.8,64
"3345","NLA06608-0721",46.49728658,-122.4056376,"6","Year2007",6.844603976,0.0358734822346361,0,0.134567851514811,0.587340346390612,8.4,2164,238.87,36.9,2.3,3.5,11
"3346","NLA06608-0721",46.49649104,-122.4113066,"6","Year2012",6.94327515,0.374437681766262,3.14378793666444,0.86045863477737,0.48242270127843,8.4,2164,238.87,33.860309,2.254763,3.706103,10.846184
"3347","NLA06608-0723",42.92255989,-102.0383947,"9","Year2007",71.52779943,0.0885168829868966,0,0.070447021992445,0.0282360827985979,7.7,451,1057.7,0,10.9,0.5,3.6
"3348","NLA06608-0723",42.92365358,-102.0414043,"9","Year2012",67.75428693,0.0613703417624712,-0.0100870305068623,0.0664317564694362,0.038261150198443,7.7,451,1057.7,0.034535,11.725796,0.467544,3.210382
"3349","NLA06608-0724",39.18947102,-85.98220181,"8","Year2007",1.792835563,0.000444743798742533,0,-0.000170544533856951,-0.00146836047838804,11.7,1053,207.12,25.1,0.3,29.7,22
"3350","NLA06608-0726",43.83668383,-71.09323178,"5","Year2012",39.65632237,0.886882538542831,6.29361140883376,1.79817468823822,8.99087344119108,6,1230,124.81,85.878347,1.761235,2.877893,1.586473
"3351","NLA06608-0726",43.83495077,-71.09335145,"5","Year2007",39.64034991,-0.450170205541237,2.93253733895435,-0.367835565872301,-0.657941069637193,6,1230,124.81,86,1.9,2.8,1.9
"3352","NLA06608-0726",43.83668383,-71.09323178,"5","Year2012",39.65632237,0.886882538542831,6.29361140883376,1.79817468823822,8.99087344119108,6,1230,124.81,85.878347,1.761235,2.877893,1.586473
"3353","NLA06608-0727",45.63873346,-97.34187361,"9","Year2007",2.353444193,0.00210804290533088,0,0.00663140930898759,0.0100554703247393,5.8,520,559.28,1.4,7.6,2.9,34.7
"3354","NLA06608-0727",45.63874257,-97.34186672,"9","Year2012",2.3256,0.00148576310424215,-0.000384697234828268,0.0050444299228754,0.00176430111145378,5.8,520,559.28,1.470588,1.741486,2.941176,34.636223
"3355","NLA06608-0731",41.33744108,-85.59855169,"8","Year2007",16.42662795,0.0263252026767554,1.85282856461244,0.0478153339493824,-0.0113838714277861,9.1,949,278.33,6.7,2.1,6,82.5
"3356","NLA06608-0733",37.30165688,-115.1266278,"10","Year2007",4864.307637,2.99288357876556,-0.478842983046755,-0.167047669237079,31.3289401227863,14,183,1021.29,15.3,0.6,0.7,1.1
"3357","NLA06608-0734",47.12976263,-88.31643187,"5","Year2007",25.99313604,1.49060515151086,0,0.207929892877285,0.18489765858934,4.6,792,189.3,51.5,44.9,1.1,0
"3358","NLA06608-0734",47.12988727,-88.31624411,"5","Year2012",26.95757919,15.3099631544524,0,7.00331504828569,12.2236338769291,4.6,792,189.3,48.111917,48.275517,0.93486,0.397316
"3359","NLA06608-0738",43.17765587,-72.06616228,"5","Year2007",6.113384406,-0.0267354061949717,0,-0.0430350812297898,-0.144954993885889,6,1142,427.87,78.2,2.8,2.5,0
"3360","NLA06608-0743",45.28365031,-93.84703784,"8","Year2007",49.08057688,0.0701528270540273,0,0.016029610683994,-0.0432898987881601,6.5,735,284.76,21.6,5.3,5.8,46.2
"3361","NLA06608-0744",37.50728425,-96.22952255,"9","Year2007",10.07276884,0.00124652248198535,0,0.00838812454450379,0.0217526652851219,13.6,932,316.02,6.2,0.2,3.3,62.7
"3362","NLA06608-0749",38.21777874,-77.66963872,"8","Year2007",120.3151592,0.1435462567783,0,0.0614217685769231,-0.0208450009843076,13,1079,70.84,69.1,0.7,0.5,21.9
"3363","NLA06608-0749",38.21768841,-77.66992533,"8","Year2012",120.2652293,0.370407790071489,-0.29418709892304,0.170161887868425,0.350659605091911,13,1079,70.84,55.539091,8.794145,5.356114,12.958847
"3364","NLA06608-0751",35.09506233,-84.60955737,"8","Year2007",1539.065343,-0.666620457535592,0,-0.995550551883938,-1.45444463462311,13.6,1500,255.38,87.5,0.1,4.6,4.5
"3365","NLA06608-0751",35.10675102,-84.58794096,"8","Year2012",1539.539471,-2.56539923204693,-3.62110425309995,-2.39161304158229,-1.6702751149434,13.6,1500,255.38,88.135298,0.146206,4.542922,3.872454
"3366","NLA06608-0753",42.34421131,-79.32038612,"8","Year2007",15.17568205,0.0037048344117719,0,0.00307967072150698,-0.0109949924478392,7.9,1104,397.87,53.7,5.2,5.3,20.9
"3367","NLA06608-0754",42.00008215,-71.76889368,"8","Year2007",5.39113596,0.000700524159673405,0,-0.000888913945188135,-0.00492489712255242,8.5,1209,178.4,61.4,4.9,9.4,0.2
"3368","NLA06608-0755",45.17198582,-100.0637661,"9","Year2007",16.26981932,0.0106183837923722,0.140164264010222,0.0262246178504115,0.414447972019444,6.4,450,599.28,0,0.1,7.1,38.6
"3369","NLA06608-0756",34.51995876,-97.81886031,"9","Year2012",28.0258574,0.00402203885820376,-0.00463599494559312,0.009491146015887,0.00271765220948562,16.3,879,329.89,26.747808,0,2.113106,2.431035
"3370","NLA06608-0756",34.51995909,-97.81889401,"9","Year2007",28.0293886,0.00335856809877472,0,0.00276058675210804,-0.00260348018897994,16.3,879,329.89,26.8,0,2,2.4
"3371","NLA06608-0759",43.49635854,-94.58564751,"9","Year2007",425.0187313,0.112289992740815,0,1.34427409497846,3.48388200260621,7.4,746,372.25,1.2,1.8,6.4,84.9
"3372","NLA06608-0761",40.76302852,-74.28588089,"8","Year2012",12.05511018,0.0281005397172783,-0.00302447576073518,0.0545988211458298,0.0163485176255955,11.1,1224,97.81,20.217845,1.521934,75.179051,0.514772
"3373","NLA06608-0761",40.76263285,-74.28597177,"8","Year2007",12.29558996,0.0136045626512326,0,0.00389875067463063,-0.009489303486269,11.1,1224,97.81,21,1.6,74.4,0.6
"3374","NLA06608-0762",47.61486601,-100.8270609,"9","Year2007",44.25747821,0.0282105831828106,0,0.132431843746833,0.264119489281548,4.8,438,568.2,0.3,10.1,3.6,56.1
"3375","NLA06608-0762",47.61488972,-100.8270091,"9","Year2012",43.7301,0.0125515632912009,-0.00723376700583232,0.0561077273579649,0.0611128591872041,4.8,438,568.2,0.347815,10.31715,3.663381,56.582765
"3376","NLA06608-0764",41.21443378,-101.6522363,"9","Year2007",76366.74829,1.76259634054234,747.273344700314,72.3388677135715,90.4388718075843,9.2,452,951.6,9.9,2.6,1.3,8.2
"3377","NLA06608-0765",40.16178738,-79.05238419,"8","Year2012",25.02181622,0.00327937435275555,0.0392353717204683,0.112413902231667,0.00678665889218911,8.1,1103,551.86,62.171786,0.017984,6.873606,29.983454
"3378","NLA06608-0765",40.16155115,-79.05296653,"8","Year2007",25.02461963,0.000689754302936602,0.307748662704514,0.0161872749566112,-0.0126126501108407,8.1,1103,551.86,61.7,0,6.9,30.4
"3379","NLA06608-0766",47.07388772,-98.58682039,"9","Year2007",123.4868719,0.0686464248517371,0,0.145351924925193,0.0946270694921157,4.6,472,436.8,0.4,5.6,3.8,72.3
"3380","NLA06608-0769",47.46589015,-116.6151536,"6","Year2012",94.12709637,-1.07110284210979,-5.01400315944146,-1.63687388366646,2.61600164840424,7.2,790,648.7,69.624163,1.117666,0.724714,0.640578
"3381","NLA06608-0769",47.46561683,-116.6021502,"6","Year2007",93.83329968,0.467685345211004,0,1.55432291911278,6.03892675130704,7.2,790,648.7,69.8,1.3,0.7,0.7
"3382","NLA06608-0770",33.37648429,-111.9196013,"10","Year2007",1.997748858,0.00023563364618193,-0.000329202829387073,0.000121189731369109,0.012866652157561,21.4,221,360.29,0,0.3,88.5,1.4
"3383","NLA06608-0771",46.43683525,-93.95778597,"5","Year2012",9.7074,2.69680012602516,2.20085977788611,3.67361556910314,4.40171955577223,4.4,713,384.85,43.862414,25.514556,1.613202,11.552012
"3384","NLA06608-0771",46.43678101,-93.95778373,"5","Year2007",3.957667337,0.134834121490311,0,0.140566071291679,0.0656884181619466,4.4,713,384.85,44.7,20.9,1.3,8.2
"3385","NLA06608-0775",31.77844848,-99.48680479,"9","Year2007",13.25874811,0.00212261303808277,0,0.00388567317101718,0.00338669328293574,18.1,665,518.27,0.6,0,0.2,14.7
"3386","NLA06608-0775",31.77914564,-99.48754057,"9","Year2012",13.42870518,0.00433464623084838,-0.00199922049151317,0.00448310049612045,0.00107237880770822,18.1,665,518.27,0.630112,0,6.689905,14.633329
"3387","NLA06608-0779",43.74155805,-97.60321373,"9","Year2007",1.508281376,0.000805123716995342,0,0.00448425169630531,0.0537965277565914,7.8,583,417,1.4,27.4,1.9,68.2
"3388","NLA06608-0781",40.95091108,-74.78413343,"5","Year2012",7.642820435,0.387327006583157,0,2.46236975099264,5.02505826961832,8.8,1236,183.07,57.852602,4.179421,13.315282,20.202496
"3389","NLA06608-0781",40.95091108,-74.78413343,"5","Year2012",7.642820435,0.387327006583157,0,2.46236975099264,5.02505826961832,8.8,1236,183.07,57.852602,4.179421,13.315282,20.202496
"3390","NLA06608-0781",40.95244606,-74.78073603,"5","Year2007",8.378830813,0.0011820254007438,0,0.393217723278587,0.417209503947158,8.8,1236,183.07,61.4,3.1,13.4,18.3
"3391","NLA06608-0782",47.97490008,-90.74589983,"5","Year2007",0.855527,0.0342160736100525,0,0.0140524299067472,-0.0121712854437061,2.8,736,558.98,93.5,0.4,0,0
"3392","NLA06608-0783",40.38121547,-84.32400254,"8","Year2007",202.0681222,0.56810015900827,0,1.02068015921662,2.41243652957013,10,918,291.82,7.2,0.2,8.4,79.7
"3393","NLA06608-0783",40.37248248,-84.34011043,"8","Year2012",201.2653451,1.33962342520446,-0.492325739811427,2.62015934872808,7.30129648784791,10.1,909,291.82,7.221912,0.208385,8.491,79.573841
"3394","NLA06608-0785",46.87138943,-119.5708717,"10","Year2007",104.7899625,-0.00175252773617157,0.0471151575573048,0.0314827613026382,0.349952117422891,10.6,188,210.96,0,1.3,4.6,80.9
"3395","NLA06608-0792",33.07855581,-96.98672572,"9","Year2012",4299.648896,0.149937379949425,-0.640117275937932,0.866421363390736,-0.0735766983836703,18.1,938,156.97,10.605334,0.482461,10.527425,28.786308
"3396","NLA06608-0792",33.06586113,-96.98715489,"9","Year2007",4301.916815,0.426740719648816,0,1.91866815245313,3.99579004819683,18.1,938,156.97,10.6,0.5,10.4,28.8
"3397","NLA06608-0793",37.62556948,-81.09987899,"8","Year2007",17.24930121,0.00190177192031862,0.0828629193853114,0.00202371486287559,-0.0114106315219117,10.1,1043,886.29,50.6,0,11.7,26.5
"3398","NLA06608-0794",42.94833295,-109.8038839,"10","Year2012",258.565331,-0.0772256006511602,-0.109669492048985,-0.117695517909407,-0.112438923666383,1,320,2261,20.956402,0.097805,0.033762,0.014619
"3399","NLA06608-0794",42.94833295,-109.8038839,"10","Year2012",258.565331,-0.0772256006511602,-0.109669492048985,-0.117695517909407,-0.112438923666383,1,320,2261,20.956402,0.097805,0.033762,0.014619
"3400","NLA06608-0794",42.94833295,-109.8038839,"10","Year2012",258.565331,-0.0772256006511602,-0.109669492048985,-0.117695517909407,-0.112438923666383,1,320,2261,20.956402,0.097805,0.033762,0.014619
"3401","NLA06608-0794",42.94833295,-109.8038839,"10","Year2012",258.565331,-0.0772256006511602,-0.109669492048985,-0.117695517909407,-0.112438923666383,1,320,2261,20.956402,0.097805,0.033762,0.014619
"3402","NLA06608-0794",42.94833295,-109.8038839,"10","Year2012",258.565331,-0.0772256006511602,-0.109669492048985,-0.117695517909407,-0.112438923666383,1,320,2261,20.956402,0.097805,0.033762,0.014619
"3403","NLA06608-0794",42.94833295,-109.8038839,"10","Year2012",258.565331,-0.0772256006511602,-0.109669492048985,-0.117695517909407,-0.112438923666383,1,320,2261,20.956402,0.097805,0.033762,0.014619
"3404","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3405","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3406","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3407","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3408","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3409","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3410","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3411","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3412","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3413","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3414","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3415","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3416","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3417","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3418","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3419","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3420","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3421","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3422","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3423","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3424","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3425","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3426","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3427","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3428","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3429","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3430","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3431","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3432","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3433","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3434","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3435","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3436","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3437","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3438","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3439","NLA06608-0794",42.94295938,-109.8067241,"10","Year2007",258.3207074,-0.0347132326275918,-0.0613540605454749,-0.0573878445685378,0.0205399258560641,1,320,2261,20.9,0.1,0,0
"3440","NLA06608-0797",39.46727638,-114.854418,"10","Year2007",1046.679061,0.222035385432965,-0.248059673199703,-0.159705678114292,5.74251683569989,6.3,300,1842,45.9,1,1.8,2.4
"3441","NLA06608-0802",42.7054837,-71.92427314,"5","Year2007",10.00744895,0.178590065681365,0,0.07685159164898,0.11864374992818,6.8,1166,348.79,84.5,5.4,4.1,2.6
"3442","NLA06608-0804",37.06736918,-87.66376146,"8","Year2012",8.556519644,0.0093718891610778,-0.0142220420559775,0.00218416617796934,-0.00696234593255399,13.9,1242,138.38,97.002525,0.283971,0.220867,0.021035
"3443","NLA06608-0804",37.06496556,-87.66339204,"8","Year2007",8.565383473,0.00856661839029901,0,0.00086910626531866,-0.0064755540588087,13.9,1242,138.38,97,0.4,0.3,0
"3444","NLA06608-0805",41.89704559,-73.44712926,"5","Year2012",0.889078931,0.0598330762846755,0,0.381925509403785,0.846601545845057,7.9,1168,258.17,55.454546,2.525253,3.737374,19.090909
"3445","NLA06608-0805",41.89706027,-73.4471959,"5","Year2007",0.919072778,-0.00194484300907949,0,0.0456807058886928,0.0828104179712156,7.9,1168,258.17,57.4,3,3.7,18
"3446","NLA06608-0806",44.32604728,-72.33303748,"5","Year2007",14.48887104,0.295355989403918,0,0.213260596700143,0.240482824484052,4.7,1062,391.93,91,5,0.7,0
"3447","NLA06608-0807",45.45326699,-97.66893772,"9","Year2012",10.0836,0.00660894140937718,-0.00150121247566344,0.00885563723017624,0.00793744527362278,5.9,510,533.4,1.27633,0.34809,3.186362,42.520528
"3448","NLA06608-0807",45.4544983,-97.67084235,"9","Year2007",0.593756245,0.00052834437895641,0.00652429497007563,0.000619015947987179,0.00694895322256576,5.9,510,533.4,2.5,0,3.7,0
"3449","NLA06608-0808",37.80745621,-94.20729855,"9","Year2012",0.9999,0.000155790751632845,-0.000165401945779491,0.000597552120479726,0.000379283772218489,13,1086,253.52,9.360936,0.540054,3.780378,61.656166
"3450","NLA06608-0808",37.80745621,-94.20729855,"9","Year2012",0.9999,0.000155790751632845,-0.000165401945779491,0.000597552120479726,0.000379283772218489,13,1086,253.52,9.360936,0.540054,3.780378,61.656166
"3451","NLA06608-0808",37.80850252,-94.20630504,"9","Year2007",0.951937743,0.000218311259098255,0,0.00117765937433732,0.00263048705555863,13,1086,253.52,9.7,0.5,3.4,62.1
"3452","NLA06608-0809",34.27511413,-110.0619092,"13","Year2007",273.1100349,1.13659132781915,0,-0.108614935942498,-0.744095272085503,9.9,483,1906,76.9,0.4,11.9,0.5
"3453","NLA06608-0811",41.58503646,-84.93075504,"8","Year2007",2.247961836,0.00851516169734469,0,0.00656484770203059,-0.00035406077743637,8.8,905,305.54,5.6,28.7,5.1,54.6
"3454","NLA06608-0812",31.89213905,-90.60093891,"8","Year2007",3.38815693,0.00647044499252598,0,0.000580140745272514,-0.00266822473918597,18,1444,73.51,85.1,1.1,0.4,0.7
"3455","NLA06608-0812",31.89191158,-90.60141761,"8","Year2012",3.353550238,0.0167330903452071,-0.00820329551069911,0.00432910943766769,-0.000227395578952158,18,1444,73.51,85.354078,0.992489,0.26824,0.214592
"3456","NLA06608-0815",32.0700182,-84.29710667,"8","Year2012",27.90961793,0.0146314055590724,-0.0682711834390287,-0.0028497214315635,0,18,1215,110.89,47.348571,3.4525,2.337126,36.052996
"3457","NLA06608-0815",32.07003639,-84.29700265,"8","Year2007",30.90654569,0.00876217369678395,0.249429877901783,-0.00333200371234505,-0.0107093234071804,18,1215,110.89,45,3.2,2.4,39.6
"3458","NLA06608-0820",36.04195569,-85.58909082,"8","Year2007",310.6418646,0.114978524572565,84.1642799871177,2.49992910852825,1.28188823140477,13.8,1415,269.03,44.7,0.1,23.4,30.3
"3459","NLA06608-0820",36.04444348,-85.58629482,"8","Year2012",294.4673598,-0.0634029008814595,21.60936260912,5.70408140427577,6.42939686776313,13.8,1415,269.03,46.447302,0.109112,21.325659,30.647518
"3460","NLA06608-0823",45.50212807,-92.42758598,"8","Year2007",24.91471933,0.0341400487154988,0,0.00221202546208687,-0.0211903750647923,5.4,800,353.94,51.8,5.9,4,23.9
"3461","NLA06608-0824",36.70544343,-96.4191085,"9","Year2012",121.9666289,0.000981512527804272,0.0302633029406318,0.0304467168978477,0.000695708113577742,14.5,947,266.81,3.066978,0,3.535585,1.161555
"3462","NLA06608-0824",36.70285935,-96.42019136,"9","Year2007",121.9292756,0.00047901453110092,0,0.0103489555653983,0.042469770480644,14.5,947,266.81,3.1,0,3.5,1.2
"3463","NLA06608-0825",37.65022613,-113.5241332,"10","Year2007",346.3653013,0.089634112481983,-0.0820874962054816,-0.0113249011046686,7.18810704077453,8.9,366,1654,72.7,0.3,0.8,0.5
"3464","NLA06608-0827",39.99512558,-105.1124639,"9","Year2007",0.886233911,8.87828820476211e-05,0,0.000241273677814143,0.000329267607369889,9.7,404,1620.93,0,10.3,60.1,6.4
"3465","NLA06608-0827",39.99496234,-105.112227,"9","Year2012",0.9135,9.80171600746444e-05,9.06658730690461e-05,0.000301670086757008,7.29495530440601e-05,9.7,404,1620.93,0,11.034483,59.211823,6.403941
"3466","NLA06608-0828",33.14900152,-90.34987379,"8","Year2012",2.6442,0.0188622459055448,-0.006551041179662,0.0187448102049793,0.0164952661930593,17.6,1405,34.39,0.510552,41.797141,4.628999,23.553438
"3467","NLA06608-0828",33.14557832,-90.35508478,"8","Year2007",7.590387762,0.0248068116158123,0.0918868212429556,0.0290500794280076,0.00633619766572554,17.6,1405,34.39,0.2,41.6,2,45.3
"3468","NLA06608-0830",47.3145341,-99.4057224,"9","Year2007",26.8926386,0.101042090996876,0.111905667529882,0.330755667576007,1.00540248171379,4.5,440,542.28,0,14.9,3.2,55.7
"3469","NLA06608-0831",35.06242308,-82.68737992,"8","Year2007",39.08619022,-0.0189302934439057,0,-0.0320995686624558,-0.0350903000423618,12.9,1833,380.96,93.9,0,0,0.6
"3470","NLA06608-0831",35.06216037,-82.69528294,"8","Year2012",39.26379136,-0.0545836806198147,-0.0855787571737937,-0.0787490654937034,-0.0505851490974787,12.9,1833,380.96,94.141914,0,0,0.552347
"3471","NLA06608-0831",35.06216037,-82.69528294,"8","Year2012",39.26379136,-0.0545836806198147,-0.0855787571737937,-0.0787490654937034,-0.0505851490974787,12.9,1833,380.96,94.141914,0,0,0.552347
"3472","NLA06608-0833",48.90066286,-113.79482,"6","Year2007",44.22062167,-0.135196935670297,2.54238405582345,0.0600411877910318,0,1.1,650,1482,41.3,0,0,0
"3473","NLA06608-0834",33.5692971,-111.5241427,"13","Year2012",16033.13796,-0.501253132832081,NA,-4.78873239436619,-10.7843137254902,20.5,347,459,57.541789,0.205236,0.571716,0.014943
"3474","NLA06608-0834",33.55658479,-111.5104323,"13","Year2007",15958.10347,0,0,0,0,20.5,347,459,57.6,0.2,0.5,0
"3475","NLA06608-0834",33.5692971,-111.5241427,"13","Year2012",16033.13796,-0.501253132832081,NA,-4.78873239436619,-10.7843137254902,20.5,347,459,57.541789,0.205236,0.571716,0.014943
"3476","NLA06608-0836",35.73708099,-109.5195801,"10","Year2007",23.46334669,0.0264770500873353,-0.00556073999085449,0.000115798815003516,0.279847136258497,9.8,283,1960.5,4.8,0,0.8,0
"3477","NLA06608-0837",43.33129134,-113.9282985,"10","Year2012",278.728585,0.352694615391054,-0.118221658790297,0.0729412478113213,-0.0766251492159335,6.4,320,1452.11,10.156916,1.84231,0.665117,6.684102
