"","siteid","lat","long","ecoreg","era","area","doc","no3","tn","tp","temp","precip","elev","forest","wetland","ag","urban"
"3549","NLA06608-0916",38.7911491,-105.1063606,"6","Year2012",12.24817142,1.41,0.005,0.071,25,0.4,603,3147,9.88906,0.161634,0,0
"3550","NLA06608-0918",45.63439161,-70.36642133,"5","Year2012",100.2721782,6.2,0.05,0.3,8,3.3,977,378.84,78.947794,5.110229,0,0
"3551","NLA06608-0918",45.63536489,-70.35478251,"5","Year2007",105.0268376,6.29,0.005,0.244,4,3.3,977,378.84,79.6,5.4,0,0
"3552","NLA06608-0921",35.95443189,-78.57809968,"8","Year2007",1998.35282,6.99,0.005,0.34,7,15.1,1139,75.75,57.3,2.2,18.3,13.1
"3553","NLA06608-0922",44.46680722,-106.7540577,"9","Year2007",154.382877,3.4,0.005,0.226,12,6.4,366,1392,21.1,2.2,4.7,1.1
"3554","NLA06608-0922",44.4786195,-106.7522443,"9","Year2012",148.690302,3.09,0.002,0.146,15,6.4,366,1393.13,21.721604,2.128702,4.383299,1.142732
"3555","NLA06608-0924",42.53263874,-100.5912717,"9","Year2007",0.144679655,2.44,0.005,14.4,447,8.7,520,884.24,0,0,0,0
"3556","NLA06608-0924",42.53266913,-100.5913352,"9","Year2012",2.1897,51.01,0,7.75,498,8.7,520,884.24,0,10.727497,0,0
"3557","NLA06608-0925",36.11204382,-114.4484101,"10","Year2007",419217.202,2.71,0.773,1.16,1,20.9,112,353,26.6,0.8,2,0.9
"3558","NLA06608-0926",46.27836202,-91.03611959,"5","Year2007",3.676063156,4.01,0.005,0.252,4,3.8,817,435.99,73.3,3,0,3.5
"3559","NLA06608-0927",40.19262068,-109.6839624,"10","Year2007",25.46387349,7.47,0.005,0.498,18,7.9,187,1463.07,0.1,5.2,44.6,5
"3560","NLA06608-0929",46.17967552,-113.2957121,"6","Year2007",96.02940361,3.43,0.005,0.354,14,2,431,1944,72.4,0.1,0.3,0.6
"3561","NLA06608-0930",43.53424744,-71.50524998,"5","Year2007",1102.049861,2.84,0.005,0.174,4,6.2,1077,146.79,62,3.9,2.6,7.4
"3562","NLA06608-0930",43.53695021,-71.5109902,"5","Year2012",1102.682699,2.21,0.002,0.133,6,6.2,1077,146.79,62.229082,3.790469,2.308626,7.270384
"3563","NLA06608-0933",43.92762751,-118.1504274,"6","Year2007",1156.888232,3.38,0.082,0.775,136,6.5,339,1019.15,33.3,0.6,0.4,0
"3564","NLA06608-0933",43.93094187,-118.1543661,"6","Year2012",1157.242945,2.78,0.006,0.348,125,6.5,339,1019.15,33.311739,0.55871,0.444153,0
"3565","NLA06608-0934",43.73612725,-122.0382458,"6","Year2007",76.24477974,0.6,0.005,0.01,1,4.6,1389,1651.51,62.1,0,0,0
"3566","NLA06608-0934",43.73000902,-122.0435795,"6","Year2012",76.73995424,0.51,0.002,0.029,9,4.6,1389,1651.51,63.347721,0.007037,0,0.136058
"3567","NLA06608-0935",44.6510154,-93.4604842,"8","Year2007",2.752520688,8.43,0.005,1.198,36,6.4,758,288.05,10,2.9,55.5,4.5
"3568","NLA06608-0938",43.2314452,-86.31568591,"8","Year2012",7061.852663,6.17,0.043,0.546,44,8.4,840,176.65,40.246285,18.083955,19.536295,8.544808
"3569","NLA06608-0938",43.23106073,-86.2884379,"8","Year2007",6967.619939,5.61,0.115,0.519,34,8.4,840,176.65,38.6,18.6,18.2,8.7
"3570","NLA06608-0940",41.95740591,-103.5255076,"9","Year2007",0.984878651,8.39,0.005,0.866,37,8.8,380,1253.35,0,0.2,0,0
"3571","NLA06608-0940",41.95667791,-103.5261925,"9","Year2012",7.8723,8.44,0,0.838,140,8.8,380,1253.35,0,0.948897,9.386075,3.44118
"3572","NLA06608-0942",47.0737093,-94.60199282,"5","Year2012",17.208,4.56,0.002,0.395,21,3.9,679,402.25,79.15795,1.589958,3.933055,2.437239
"3573","NLA06608-0942",47.07143625,-94.60247265,"5","Year2007",17.64382112,4.63,0.005,0.306,6,3.9,679,402.25,79,1.5,4.4,2.3
"3574","NLA06608-0943",34.7978933,-84.25515016,"8","Year2012",600.2086927,0.94,0.003,0.073,19,12.6,1645,515.11,91.813578,0.089369,2.420013,2.969874
"3575","NLA06608-0943",34.80731121,-84.26596921,"8","Year2007",600.0211883,1.24,0.005,0.093,5,12.6,1645,515.11,91.4,0.1,2.7,3
"3576","NLA06608-0944",48.20653603,-108.0879027,"9","Year2007",45.10011708,7.34,0.039,1.419,523,5.4,306,763.1,0,0.5,4.6,0.1
"3577","NLA06608-0946",41.83996337,-72.19612696,"8","Year2007",4.719791802,5.32,0.005,0.552,30,8.3,1219,159.75,63,18.5,9.9,7
"3578","NLA06608-0950",43.16774073,-108.1947009,"10","Year2007",19953.89549,3.28,0.005,0.234,20,7.7,211,1441,12.5,2.3,3.3,0.8
"3579","NLA06608-0955",41.17631286,-105.2328863,"6","Year2007",74.88752399,4.67,0.005,0.288,10,4.9,390,2196,42.5,0.2,0,1.6
"3580","NLA06608-0957",39.30139975,-80.56008707,"8","Year2007",1.078318657,3.79,0.034,0.276,8,10.7,1179,349.82,91.4,0,0,1.4
"3581","NLA06608-0958",47.58635938,-93.37906583,"5","Year2012",53.34388892,11.62,0.002,0.524,22,2.9,682,412.98,49.713225,29.512483,0.040486,3.286099
"3582","NLA06608-0958",47.5916096,-93.39164891,"5","Year2007",46.90297671,8.23,0.005,0.511,18,2.9,682,412.98,66.2,7.8,0.3,2.6
"3583","NLA06608-0958",47.58635938,-93.37906583,"5","Year2012",53.34388892,11.03,0.002,0.785,42,2.9,682,412.98,49.713225,29.512483,0.040486,3.286099
"3584","NLA06608-0961",47.48939455,-116.6865573,"6","Year2007",9583.983633,2.26,0.005,0.189,11,7.9,699,647.4,76.2,1,0.9,1
"3585","NLA06608-0962",41.51882171,-111.7364334,"6","Year2012",169.3123648,1.8,0.002,0.189,23,5.1,529,1640,65.838294,0.0101,0.014353,0.820221
"3586","NLA06608-0962",41.51816888,-111.7317,"6","Year2007",169.3054159,1.93,0.005,0.19,6,5.1,529,1640,65.5,0,0,1
"3587","NLA06608-0967",43.80089109,-99.23771294,"9","Year2007",366.802537,16.89,0.005,1.998,1016,8.2,513,467.12,0.3,0.9,85.9,4.3
"3588","NLA06608-0968",42.73174291,-94.90058432,"9","Year2007",1.962865877,24.21,0.005,3.553,145,7.9,774,390.55,1,3,53,8.4
"3589","NLA06608-0970",42.99621976,-109.888709,"10","Year2012",81.37510349,2.79,0.002,0.141,12,1.4,299,2346,54.173257,0.268743,0,0
"3590","NLA06608-0970",43.0004446,-109.8706018,"10","Year2007",81.39423895,2.53,0.005,0.14,3,0.2,389,2346,54.2,0.3,0,0
"3591","NLA06608-0971",40.11693151,-85.28406916,"8","Year2007",36.46062278,4.19,0.005,0.787,54,9.8,984,292.29,10.8,0.1,65.9,6.2
"3592","NLA06608-0972",35.52878479,-98.02611684,"9","Year2012",15.32711039,8.27,0.05,3.28,490,15.2,788,418.38,0,0,59.86023,6.824055
"3593","NLA06608-0972",35.52857379,-98.02578504,"9","Year2007",15.43222021,5.47,0.125,0.938,619,15.2,788,418.38,0,0,59.4,7.1
"3594","NLA06608-0974",46.47568516,-88.19188615,"5","Year2007",5.847904694,4.36,0.005,0.101,4,3.5,818,516.99,45.6,30.6,0,1.1
"3595","NLA06608-0979",43.76821042,-103.5171508,"6","Year2012",199.1575275,8.13,0.002,0.804,39,6.4,504,1581.8,78.457777,0.150029,2.731245,3.198954
"3596","NLA06608-0979",43.76802869,-103.5206581,"6","Year2007",198.6688311,7.52,0.005,0.952,68,6.4,504,1581.8,78.4,0.1,3.1,3.2
"3597","NLA06608-0980",37.39564741,-88.68475272,"8","Year2007",33.17846531,7.54,0.005,0.923,176,13.5,1199,111.25,58.2,0.4,34.1,5.1
"3598","NLA06608-0982",44.44652025,-71.81189261,"5","Year2012",16.71666306,5.61,0.002,0.261,18,4.8,1021,312.89,84.354473,1.970496,0,4.210186
"3599","NLA06608-0982",44.44651471,-71.81133018,"5","Year2007",16.73036254,5.36,0.005,0.248,6,4.8,1021,312.89,84.7,2.1,0,4.2
"3600","NLA06608-0982",44.44652025,-71.81189261,"5","Year2012",16.71666306,5.27,0.003,0.276,14,4.8,1021,312.89,84.354473,1.970496,0,4.210186
"3601","NLA06608-0984",33.88536118,-94.93952456,"8","Year2007",6.271571798,6.25,0.005,0.878,115,16.8,1235,113.29,19.8,0,74.5,3.8
"3602","NLA06608-0986",31.30627821,-89.43517179,"8","Year2012",11.5083,3.17,0.003,0.296,21,18.5,1567,89.99,41.432705,1.110503,6.256354,24.876828
"3603","NLA06608-0986",31.30046077,-89.43472797,"8","Year2007",11.4504067,3.14,0.005,0.186,7,18.5,1567,89.99,40.8,1.1,7.7,24.2
"3604","NLA06608-0987",41.5778835,-85.66354429,"8","Year2007",0.687534924,12.8,0.005,1.8,40,9,935,275.37,10,36.3,28.2,5.3
"3605","NLA06608-0989",37.12263436,-77.63606476,"8","Year2012",11.23190843,8.83,0.002,1.084,70,14,1119,61.6,76.450321,1.129808,12.772436,2.964744
"3606","NLA06608-0989",37.12269729,-77.63605473,"8","Year2007",11.36692432,6.04,0.005,0.856,56,14,1119,61.6,76.3,1,13.7,2.8
"3607","NLA06608-0990",46.23642761,-94.33290643,"5","Year2012",52.8104327,10.9,0.003,0.791,40,4.8,688,357.17,33.268001,26.779719,21.061781,4.313592
"3608","NLA06608-0990",46.23667971,-94.33981178,"5","Year2007",50.51711103,7.29,0.005,0.96,40,4.9,687,357.17,44.3,14.6,22.9,4.2
"3609","NLA06608-0993",44.15403952,-74.44475781,"5","Year2007",7.374280978,3.21,0.302,0.551,1,4.4,1094,544.95,80.7,9.7,0.1,0.1
"3610","NLA06608-0994",43.10063504,-72.08861587,"5","Year2007",74.48454505,4.28,0.005,0.214,5,6.2,1142,395,85.4,4.3,1.4,3.2
"3611","NLA06608-0994",43.14263278,-72.08689779,"5","Year2012",74.41353666,5.43,0.003,0.225,18,6.2,1142,395,85.670404,4.288357,1.054554,3.172127
"3612","NLA06608-0996",36.47751354,-104.8975432,"9","Year2007",1.572862443,6.61,0.005,0.449,9,8.7,396,1945,0,0,0,0
"3613","NLA06608-0997",43.7347358,-73.1843614,"5","Year2007",7.768304962,2.64,0.005,0.204,4,7.2,961,187.88,82.4,2.9,1.7,3.9
"3614","NLA06608-1001",34.32056025,-80.6282663,"8","Year2007",89.52285364,5.81,0.005,0.416,24,16.5,1132,65.79,44.7,10.4,12.5,4.6
"3615","NLA06608-1002",47.64355769,-109.1837945,"9","Year2007",9.547463793,17.81,0.005,1.536,378,6.1,392,985.37,0.2,1.1,32.8,0.9
"3616","NLA06608-1003",42.08118015,-86.21029029,"8","Year2007",1.994764014,5.62,0.005,0.524,12,9.3,951,232.46,13.9,8.2,9.9,21.9
"3617","NLA06608-1003",42.08123991,-86.21361091,"8","Year2012",9.684,5.13,0,0.558,14,9.3,951,232.46,19.284387,11.412639,27.881041,15.920075
"3618","NLA06608-1005",37.95715701,-77.88158812,"8","Year2007",8.561428872,4.28,0.005,0.425,40,13.3,1080,91.42,68.3,0.9,26.7,1.3
"3619","NLA06608-1006",47.23309947,-100.0594809,"9","Year2007",62.22222501,26.51,0.195,3.391,278,4.1,426,583.22,0,3.4,26.5,2.5
"3620","NLA06608-1007",38.93435896,-83.77648752,"8","Year2007",16.53105868,5.45,0.005,0.479,30,11.4,1105,295.58,25.6,0.1,36,15.9
"3621","NLA06608-1008",47.88139248,-112.3163074,"9","Year2012",5.702466224,1.44,0,0.098,17,5.9,322,1258.03,0,9.075126,5.066288,0
"3622","NLA06608-1008",47.88008342,-112.3069538,"9","Year2007",4.740139307,1.8,0.005,0.086,4,5.9,322,1258.03,0,8.9,1.7,0
"3623","NLA06608-1010",41.44985958,-73.28915784,"8","Year2007",3994.248035,2.88,0.218,0.901,38,9.6,1223,30.71,66.7,4.9,13.4,10.4
"3624","NLA06608-1012",40.39202891,-93.85323148,"9","Year2007",9.044292003,8.47,0.083,0.88,41,10.4,907,270.07,11.8,0.2,83,3.5
"3625","NLA06608-1014",42.58198097,-83.84598941,"8","Year2007",10.76808509,7.65,0.005,0.568,15,8.3,782,291.26,12.3,19,9.4,46.3
"3626","NLA06608-1015",43.15573772,-94.65034846,"9","Year2012",34.78151466,7.3,0,2.146,208,7.8,764,372.61,0.150115,1.576209,77.694956,7.860341
"3627","NLA06608-1015",43.13964644,-94.66049019,"9","Year2007",31.70312852,7.47,0.005,1.704,77,7.8,764,372.61,0.2,1.7,80.4,5.6
"3628","NLA06608-1015",43.15573772,-94.65034846,"9","Year2012",34.78151466,6.34,0.46,2.234,144,7.8,764,372.61,0.150115,1.576209,77.694956,7.860341
"3629","NLA06608-1016",35.87344908,-96.55655629,"9","Year2007",19.61847466,10.75,0.005,0.749,69,15.4,929,265.63,59.4,0,0.1,13.5
"3630","NLA06608-1018",47.66725682,-90.98970016,"5","Year2007",1.873892311,12.42,0.005,1.174,36,3.1,740,511.99,73.5,2.4,0,0.7
"3631","NLA06608-1018",47.66784492,-90.98889692,"5","Year2012",1.95740801,11.53,0.014,1.055,25,3.1,740,511.99,57.773689,17.433303,0,2.391904
"3632","NLA06608-1022",47.13645291,-99.05940629,"9","Year2007",4.657094567,28.58,0.005,5.003,553,4.7,442,570.1,1.5,2.2,31.4,2.5
"3633","NLA06608-1024",48.8960231,-99.71392205,"9","Year2007",0.242038661,24.01,0.005,0.439,19,2.2,452,625.92,72.7,2.1,0,0
"3634","NLA06608-1024",48.89570001,-99.71279981,"9","Year2012",0.0801,18.72,0,1.689,49,2.2,452,625.92,34.831461,5.617978,0,0
"3635","NLA06608-1034",42.7448541,-83.30902829,"8","Year2012",23.99916783,8.68,0.002,0.551,10,8.6,788,301.57,21.204394,24.297873,2.576024,36.69054
"3636","NLA06608-1034",42.74496123,-83.3105724,"8","Year2007",22.2438005,8.91,0.005,0.563,5,8.6,788,301.57,20.3,21.5,3.7,37.3
"3637","NLA06608-1035",43.30580348,-94.69023855,"9","Year2007",24.79921261,14.71,0.005,4.348,160,7.5,746,386.6,0,3.5,72.8,5.1
"3638","NLA06608-1036",39.01484504,-95.2899994,"9","Year2007",1.098935393,5.09,0.005,0.856,94,12.6,965,250.08,0,3.3,74.3,9.6
"3639","NLA06608-1037",40.30650105,-74.13720525,"8","Year2007",127.4844893,3.28,0.005,0.441,25,11.4,1178,0,26.5,13.6,30.1,24.1
"3640","NLA06608-1038",47.76285371,-91.60874473,"5","Year2007",10.03622197,13.3,0.005,0.561,20,3.1,729,484.34,88.1,0,0,0
"3641","NLA06608-1039",33.29231012,-84.47502308,"8","Year2007",2.6712,7.46,0.005,1.454,81,16.4,1292,244,47.6,3.2,30.4,4.3
"3642","NLA06608-1041",47.72869709,-119.5926045,"10","Year2007",131.0381668,18.41,0.005,1.878,190,8.4,259,559.27,0,0,38.1,2.8
"3643","NLA06608-1044",34.83840643,-87.94670174,"8","Year2007",84947.02498,2.19,0.091,0.344,54,15.2,1422,126.19,58.6,1,23.8,8.6
"3644","NLA06608-1045",42.49915505,-77.1490251,"8","Year2012",456.5088745,2.33,0.041,0.218,10,7.5,848,217.44,42.215274,2.056488,31.448433,5.075667
"3645","NLA06608-1045",42.49915505,-77.1490251,"8","Year2012",456.5088745,2.49,0.002,0.266,8,7.5,848,217.44,42.215274,2.056488,31.448433,5.075667
"3646","NLA06608-1045",42.49353258,-77.14037466,"8","Year2007",450.6713375,2.65,0.005,0.236,6,7.5,848,217.44,42.6,1.9,31.5,5.3
"3647","NLA06608-1047",31.19359518,-94.30727333,"8","Year2007",7797.757931,5.14,0.005,0.285,3,18.5,1254,49.99,40.2,16.8,19.3,7
"3648","NLA06608-1047",31.11366834,-94.14304379,"8","Year2012",8934.214345,5.3,0.002,0.365,41,18.5,1304,49.99,40.898808,17.144219,18.090094,6.869757
"3649","NLA06608-1052",39.61456971,-99.18240152,"9","Year2007",3602.058559,10.19,0.152,1.329,295,11.1,596,527.53,0.3,1.5,49.3,3.5
"3650","NLA06608-1055",39.92081406,-81.46928239,"8","Year2007",0.374180733,5.57,0.005,1.477,88,10.5,977,244.75,41.4,0,25.1,8.6
"3651","NLA06608-1056",38.0883808,-91.45203505,"8","Year2012",39.4123486,5.54,0.002,0.476,42,12.3,1027,271.02,51.569886,0.333387,32.863699,10.060969
"3652","NLA06608-1056",38.08837452,-91.45201074,"8","Year2007",39.27204366,4.47,0.005,0.464,22,12.3,1027,271.02,51.5,0.3,33,10
"3653","NLA06608-1057",47.26690206,-121.094003,"6","Year2007",523.9060946,0.92,0.005,0.028,1,6,1249,678.81,66.8,0.9,0,1.1
"3654","NLA06608-1058",42.36491565,-122.2142097,"6","Year2007",100.202521,2.18,0.005,0.171,1,5,888,1510.93,86.8,0.2,0,0.8
"3655","NLA06608-1059",44.00551584,-88.41583313,"8","Year2007",15511.6574,7.72,0.005,1.406,161,7.3,773,227.64,29.8,15.5,39.4,6.2
"3656","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3657","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3658","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3659","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3660","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3661","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3662","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3663","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3664","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3665","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3666","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3667","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3668","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3669","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3670","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3671","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3672","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3673","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.24,0.005,2.372,243,12.9,1140,132.18,61.8,0,22.9,6.1
"3674","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3675","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3676","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3677","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3678","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3679","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3680","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3681","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3682","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3683","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3684","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3685","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,9.08,0.005,2.213,246,12.9,1140,132.18,61.8,0,22.9,6.1
"3686","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3687","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3688","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3689","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3690","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3691","NLA06608-1060",37.66794161,-88.83968274,"8","Year2007",0.428501808,8.81,0,2.153,232,12.9,1140,132.18,61.8,0,22.9,6.1
"3692","NLA06608-1070",46.09726783,-97.23731774,"9","Year2007",23.27427049,14.18,0.005,1.183,774,5.7,504,330.05,1.1,5,72.3,5.2
"3693","NLA06608-1070",46.09722632,-97.23724726,"9","Year2012",24.1515,12.46,0.008,1.978,545,5.7,504,330.05,1.091858,4.620831,73.191727,5.317681
"3694","NLA06608-1070",46.09722632,-97.23724726,"9","Year2012",24.1515,11.77,0.079,1.553,414,5.7,504,330.05,1.091858,4.620831,73.191727,5.317681
"3695","NLA06608-1073",45.22936379,-117.2723703,"6","Year2007",9.592514295,1.22,0.005,0.068,3,0.5,705,2393.93,23.5,0.1,0,0
"3696","NLA06608-1075",45.35264891,-89.47240376,"8","Year2007",0.857476162,7.79,0.005,0.406,8,4.4,815,467.27,44,7.6,0.5,4.4
"3697","NLA06608-1083",39.99374059,-104.5793379,"9","Year2007",69.91538279,6.03,0.306,2.784,530,9.7,381,1544.86,0.1,1,70.9,2.4
"3698","NLA06608-1086",47.34437749,-100.0458254,"9","Year2007",2.503540786,41.47,0.12,3.95,92,4,428,586.23,0,1.3,2.6,2.8
"3699","NLA06608-1087",35.05636423,-82.33960673,"8","Year2007",0.650448714,2.68,0.005,0.273,14,14.8,1468,294.39,82.1,0,4.3,5.2
"3700","NLA06608-1089",47.92615582,-114.4032969,"6","Year2007",77.40217539,7.2,0.005,0.293,8,4.5,605,1128.1,79.7,0.6,1,0
"3701","NLA06608-1091",46.64003276,-99.58716111,"9","Year2012",277.686,19.11,0.079,1.9,147,4.9,444,565.83,0.021067,4.994815,24.401375,2.76042
"3702","NLA06608-1091",46.64554759,-99.56622833,"9","Year2007",1223.154329,26.4,0.005,2.503,90,4.9,444,581.54,0.1,2.9,28.1,3
"3703","NLA06608-1096",42.80283231,-98.6667271,"9","Year2007",26630.14709,2.08,0.005,0.665,171,9,583,458.42,1.8,3.9,8.8,1.7
"3704","NLA06608-1100",39.03618262,-94.76922848,"9","Year2007",11.61533445,3.1,0.005,0.262,8,12.8,964,251,21.1,0.7,8.9,58.1
"3705","NLA06608-1101",41.16921419,-74.46409963,"5","Year2007",5.819602438,5.53,0.005,1.713,109,9.3,1182,360.99,38.9,5.4,0,30.6
"3706","NLA06608-1102",48.04272711,-91.80243774,"5","Year2007",0.438064855,4.97,0.005,0.23,4,3,695,422.34,70.8,0,0,0
"3707","NLA06608-1103",40.20925528,-83.14039964,"8","Year2007",2540.508993,8.17,5.409,6.469,224,10.2,953,257.81,7.6,0.3,82,8.5
"3708","NLA06608-1107",45.8905697,-99.03925508,"9","Year2007",6.919592846,63.37,0.137,7.75,733,5.1,478,615.57,0,0.5,8.5,1.6
"3709","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3710","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3711","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3712","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3713","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3714","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3715","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3716","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3717","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3718","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3719","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3720","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.47,0.005,1.083,102,11.5,1002,192.87,4.4,0,79.5,11.9
"3721","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.94,0.005,1.328,126,11.5,1002,192.87,4.4,0,79.5,11.9
"3722","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.94,0.005,1.328,126,11.5,1002,192.87,4.4,0,79.5,11.9
"3723","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.94,0.005,1.328,126,11.5,1002,192.87,4.4,0,79.5,11.9
"3724","NLA06608-1108",39.3479549,-88.46818961,"8","Year2007",145.150024,4.94,0.005,1.328,126,11.5,1002,192.87,4.4,0,79.5,11.9
